254.2412818096136 0.13400875439180027
362.3939679547597 0.2558233472465332
370.8765315739868 4.163162962266711
375.1178133836004 10.496886678132569
377.2384542884072 21.143532902642335
379.359095193214 30.03815756380976
383.60037700282754 50.118512007438426
385.7210179076343 71.81637116995357
396.32422243166826 87.31375323589857
404.8067860508954 91.89494729835809
504.4769085768143 92.28731985031665
786.522148916117 92.65784452952128
854.382657869934 92.38017330952083
892.5541941564562 91.16266249355358
926.4844486333648 92.2367648889442
968.8972667295004 92.5012257672795
1002.8275212064092 91.2842230413763
1045.2403393025447 92.08776747766308
1085.5325164938738 92.48725329051825
1110.9802073515552 90.73218318679167
1127.9453345900095 86.01316969446002
1142.7898209236569 81.2944102471604
1153.393025447691 77.65432600582778
1157.6343072573045 74.41931656805484
1166.1168708765315 71.58811170868148
1172.478793590952 69.97009889973096
1184.1423185673893 72.66411944181223
1195.8058435438268 80.47943378443262
1206.4090480678606 84.92560291237223
1221.2535344015082 89.23649306075993
1250.942507068803 91.25449977262969
1274.2695570216777 91.65601794574104
1306.0791705937795 91.38266549128497
1327.2855796418473 88.41516547223159
1337.8887841658814 83.42737233602027
1342.130065975495 77.90125777695353
1346.3713477851084 73.58808122327763
1356.9745523091424 70.21753876092075
1365.4571159283696 67.38633390154737
1373.9396795475966 66.4419214950042
1390.9048067860508 68.19191069809034
1399.387370405278 71.42539586567113
1409.990574929312 73.8500016512927
1424.8350612629597 72.77005622016557
1435.4382657869935 74.25126577937203
1443.9208294062207 76.00227116258627
1454.5240339302545 80.8527529589895
1477.8510838831291 84.7583142587855
1505.4194156456174 87.45042946312661
1532.9877474081056 88.39052310412542
1573.2799245994345 86.0945911272232
1596.606974552309 82.99206617364993
1617.813383600377 78.4073154807421
1628.416588124411 75.98016924480032
1639.0197926484448 73.2834812298828
1647.502356267672 63.84850278560377
1653.8642789820924 53.7399239389174
1655.9849198868992 45.922958303588885
1662.3468426013194 29.749689429948347
1670.8294062205466 20.853794543620808
1670.8294062205466 17.349751416936158
1683.5532516493877 14.652809356986623
1692.0358152686147 17.75152363507955
1704.7596606974555 18.962937370278254
1723.8454288407165 20.712672528332376
1738.689915174364 26.50604246108665
1749.293119698398 33.78240026827156
1762.0169651272386 43.08006737274249
1774.7408105560792 44.29148110794119
1789.5852968897268 46.85034969298657
1798.0678605089538 51.29677286595821
1808.6710650329878 56.01248377287357
1823.5155513666352 58.84089413689469
1840.4806786050895 59.51271622407788
1848.9632422243167 58.433532928046816
1861.6870876531573 57.21907065246385
1872.2902921771913 58.43073843269457
1882.893496701225 56.81221753368001
1891.3760603204523 53.17238733737941
1893.4967012252594 51.01579906054146
1897.737983034873 49.263269407135105
1906.2205466541002 47.645002553152565
1914.7031102733272 49.665549715342536
1918.9443920829408 51.95614674657229
1927.426955702168 54.11146479825012
1933.7888784165884 52.76299376827535
1940.1508011310086 51.41452273830058
1950.7540056550426 50.46985628672538
1957.1159283694628 52.89497016241098
1963.4778510838833 56.12870937502381
1967.7191328934969 59.093160853692915
1976.201696512724 61.113708015882885
1986.8049010367579 61.921063127649994
2008.0113100848257 60.70558467193894
2035.579641847314 58.95026052318033
2063.1479736098017 54.499518584664315
2082.2337417530634 49.106396599861284
2090.71630537229 41.69298149790032
2099.1988689915174 34.010024616963605
2103.440150801131 28.483910057896864
2109.8020735155515 24.17047945918894
2116.163996229972 20.665674197408237
2128.8878416588127 16.755794132067848
2137.37040527804 15.272298167573183
2147.973609802074 17.966445732170484
2152.214891611687 20.122271873912382
2162.818096135721 22.277335880558184
2179.7832233741756 19.175573062080986
2184.024505183789 16.479647182259527
2192.507068803016 13.378900543910419
2200.989632422243 9.334757679146207
2209.4721960414704 4.751531256430525
2217.9547596606976 1.6507846180813885
2245.5230914231856 0.030231358810652864
2468.1903864278984 0.0035566304483154454
